datetime,content,title
2018/10/11 19:44,【第十四届中国昆明国际农业博览会开幕伊始签约资金逾241亿元】11日，第十四届中国昆明国际农业博览会开幕伊始，就达成签约项目32个、签约资金约241.3亿元，项目涉及乡村振兴、旅游度假、绿色蔬菜全产业链、都市休闲农庄等多个类别。（新华社）,
2018/10/11 19:43,中航飞机：预计前三季度盈利2.2-2.8亿元，去年同期盈利1.27亿元，公司本期交付的航空产品较上年同期增加，利润相应增加。,
2018/10/11 19:42,【阳光城：控股股东方面拟增持1%至2%股份】阳光城10月11日晚间公告，控股股东阳光集团或其全资子公司东方信隆或一致行动人康田实业，拟于12个月内增持公司1%至2%股份，以上增持主体目前合计持股比例43.4%。,
2018/10/11 19:41,标普：预计欧洲央行将从2019年第三季度起逐渐加息。维持欧元区2019年经济增速在1.7%不变，下调2018年经济增速至2%。,
2018/10/11 19:41,【富达国际基金经理周文群：A股未来表现将优于美股】10月以来海内外市场大幅调整，富达国际A股基金经理周文群表示，短期内A股仍有可能经历一段动荡期，但考虑到A股已经消化了一些负面因素带来的影响，其未来表现将优于美股。周文群表示，自10月份以来，由于美国国债收益率飙升，海外市场出现了一次大幅波动。结合目前交易的拥挤情况来看，美国市场作出的调整并不令人意外。预计美股的调整修正仍有很长的一段路要走，减税计划的益处在明年消退后，风险将会凸显。对于近期的投资策略，她表示，投资方法始终是专注于自下而上的选股，不会因为市场状况而改变这一准则，“我们长期看好A股市场，并且维持在几乎满仓操作”。（中国证券报）,
2018/10/11 19:40,四川双马：预计前三季度盈利4.8亿元-5.2亿元，去年同期盈利9368万元，公司水泥销售情况良好、销售毛利率同比增加。,
2018/10/11 19:39,【海康威视现1.88亿元大宗交易】10月11日大宗交易数据显示，海康威视出现一笔1.88亿元大宗交易，占公司流通股比例0.0999%。该笔大宗交易买方为机构专用席位，卖方为中国国际金融股份有限公司上海黄浦区湖滨路证券营业部席位。,
2018/10/11 19:38,【广宇发展：前三季度预盈逾20.7亿元 同比大幅增长】广宇发展10月11日晚间公告，前三季度公司预盈20.7亿元至25.3亿元，较上年同期重组前的1.3亿元，同比大幅增长。本年公司收购福州鲁能地产及鲁能泰山房地产，并表的单位数量、资产规模发生了较大增长。受本期商品房交付面积同比大幅增加影响，报告期内业绩同比大幅增长。此外，2018年1-9月，公司累计实现销售面积139.62万平方米，销售金额175.20亿元。,
2018/10/11 19:38,曲美家居：拟以3000万元-8000万元回购公司股份，回购价格不超过9元/股。,
2018/10/11 19:37,【宏图高科：控股股东股份及公司资产被轮候冻结】宏图高科10月11日晚间公告，公司控股股东三胞集团持有的公司股份，以及公司持有江苏银行、华泰证券股份已被轮候冻结。三胞集团正积极协商处理股份冻结及相关事项，争取尽快解除对公司股份的冻结。上述股份被冻结对公司的控股权的影响尚存在不确定性。,
2018/10/11 19:36,【第四届军民融合发展高技术装备成果展览在京举办】据介绍，现场展览通过VR/AR、3D模型、实物及人机交互演示等形式，集中展示近年来战略基础性领域军民融合发展取得的最新成果。展区主要设综合区、先进材料区、先进制造区、新能源区、自主可控区、信息发布区和中大型实装区，共展出302家单位1349项展品。,
2018/10/11 19:36,【中国人民银行行长易纲与欧洲复兴开发银行行长查克拉巴蒂举行会谈】2018年10月11日，中国人民银行行长易纲与欧洲复兴开发银行（EBRD）行长查克拉巴蒂举行了会谈，双方就11月中旬EBRD在华举办中亚投资论坛、中国加强与EBRD在“一带一路”倡议以及中国-中东欧“16+1”框架下的合作进行了深入的交流。,
2018/10/11 19:36,OPEC月报：第二信源数据显示，OPEC 9月产量增加13.2万桶/日至3276万桶/日，为2017年8月以来最高。第二信源数据显示，伊朗9月石油产量下降15万桶/日至344.7万桶/日。沙特、利比亚弥补了伊朗和委内瑞拉产量的下滑。,
2018/10/11 19:35,【国家能源局官员：有关部门将研究制定我国氢能产业发展路线图】国家能源局能源节约和科技装备司司长王思强11日表示，氢能也是我国能源革命重要的探索方向，下一步将会同有关部门打造好产业环境，统筹推动氢能产业高质量发展。据他透露，有关部门将研究制定我国氢能产业发展路线图，明确氢能发展战略定位、目标和任务；同时研究设立一批示范工程，推动氢能与可再生能源结合、燃料电池分布式发电、氢储能以及氢燃料电池交通等多元化应用；加快组织突破燃料电池等关键技术装备，完善有关技术标准以及检测、认证和监管体系。（新华社）,
2018/10/11 19:35,OPEC下调2018-2019年石油需求预期。,
2018/10/11 19:34,田中精机：预计前三季度盈利9600万元-1亿元，同比增长314%-344%，公司产品销售增长。,
2018/10/11 19:34,【瑞茂通：控股股东增持268.02万股】瑞茂通10月11日晚间公告，9月28日、10月11日，控股股东郑州瑞茂通通过上交所集中竞价系统增持公司股份268.02万股，占公司总股本的0.26%，本次增持后，郑州瑞茂通持有公司股份6.21亿股，占公司总股本的比例为61.08%。,
2018/10/11 19:33,欧洲央行会议纪要：欧元名义有效汇率升值主要是因为土耳其里拉走软。,
2018/10/11 19:33,【我国首次“试水”研发氢能重载矿用卡车】11日，国家能源集团下属准能集团、氢能科技公司与北京低碳清洁能源研究院及潍柴控股集团签署“200吨级以上氢能重载矿用卡车研发合作框架协议”。这是继今年6月中国首条氢燃料电池公交线路载客运行后，氢能产业化发展在交通领域迈出的又一新步伐。（新华社）,
2018/10/11 19:32,【恒通股份两日涨停：天然气涨价对业绩不存在重大影响】恒通股份10月11日晚间披露股价异动公告，称天然气价格上涨对公司经营业绩不存在重大影响。另外，公司市盈率与同行业上市公司相比较高，但利润规模与同行业上市公司相比较小。公司已连续两个交易日涨停。,
2018/10/11 19:32,【棕榈股份：栖霞建设看好公司发展 将形成生态城镇战略协同】棕榈股份董秘冯玉兰今日表态称，栖霞建设早在公司IPO前就已经成为公司股东，是公司快速发展的重要支持力量，若栖霞建设成为公司新实控人将不会影响公司正常的生产经营工作和经营战略，公司经营管理团队也会保持稳定。此外栖霞建设的进入将有效改善公司的资金状况，对推动公司生态城镇战略的快速布局与发展具有积极意义；在主营业务层面，栖霞建设能够与公司在生态城镇业务上形成战略协同。,
2018/10/11 19:32,【10月11日周四《新闻联播》要闻六条】今天《新闻联播》的主要内容有：1、绿色发展的阿克苏实践：昔日黄沙掩碧空，今朝桃杏万园红；2、李克强总理离京出席上海合作组织成员国政府首脑理事会第十七次会议并正式访问塔吉克斯坦和荷兰，出席第十二届亚欧首脑会议并对比利时进行工作访问；3、李克强总理和德国总理为华晨宝马沈阳铁西工厂新厂区开工致贺信；4、住建部：今年棚改任务已完成九成；5、沪哈空中大通道今天启动；6、俄央行行长提出去美元化三个方向。,
2018/10/11 19:30,欧洲央行会议纪要：通胀前景面临的不确定性减弱。,
2018/10/11 19:23,【天津市首单生态保护专项债券成功发行】11日，2018年天津市宁河区生态保护专项债券（一期）通过财政部深圳证券交易所政府债券发行系统成功发行，募集资金15亿元，票面利率4.02%，投资者认购踊跃，全场认购倍数高达23.09倍，发行取得圆满成功。（中证网）,
2018/10/11 19:23,河北宣工：预计前三季度盈利5900万元-7200万元，同比增长76%-80%。,
2018/10/11 19:20,北京科锐：拟以5000万元-2亿元回购公司股票，回购价格不超过10元/股。,
2018/10/11 19:19,【中国光伏行业协会组织召开第三季度光伏企业生产经营情况座谈会】10月11日下午，中国光伏行业协会组织召开第三季度光伏企业生产经营情况座谈会。会议由中国光伏行业协会副秘书长刘译阳主持。20家行业领先企业主管领导及负责人参会。会议讨论了前三季度出货情况、产能利用情况、成本下降及相关措施、利润情况以及国内外市场业务等相关情况，并对近期相关政策进行交流探讨。,
2018/10/11 19:18,【乐视控股被列入经营异常名录】国家企业信用信息公示系统显示，乐视控股（北京）有限公司被被列入经营异常名录，北京市工商行政管理局朝阳分局作出该决定，原因为通过登记的住所或者经营场所无法联系。,
2018/10/11 19:18,上海国际能源交易中心发布关于开展原油期货做市商招募工作的通知。,
2018/10/11 19:18,广宇发展：9月，公司实现销售面积13.75万平方米，销售金额19.23亿元。1-9月，公司累计实现销售面积139.62万平方米，销售金额 175.20亿元。,
2018/10/11 19:12,欧盟称，英国脱欧还没有突破性进展，仍在努力达成脱欧协议。,
2018/10/11 19:08,【润达医疗：前三季度净利润同比预增40%至54%】润达医疗10月11日晚间披露前三季度业绩预告，预盈2.35亿元到2.58亿元，同比增加40%至54%。业绩增长因公司整体综合服务业务市场接受度逐步提高，新增签约客户的业务快速落地执行，同时存量客户业务收入稳步上升。,
2018/10/11 19:08,中华企业：前三季度实现营业收入90亿元，同比增长29.36%，实现净利润8亿元，同比增长272.42%。,
2018/10/11 19:07,腾讯回购股票14.4万股，耗资3870.77万港元，为连续第23个交易日回购公司股票。,
2018/10/11 19:07,【紫光国微与三环锁业推出新品智能门锁】记者获悉，10月10日，“用‘芯’解锁未来”三环锁业&紫光国微战略合作暨2018三环安全智能门锁新品发布会在上海举行。烟台三环锁业和紫光国微在发布会现场举行了战略签约仪式。同时，集合了三环锁业88年制锁经验和紫光国微安全芯片技术的三环安全智能门锁也在发布会的现场正式发布。,
2018/10/11 19:05,【住建部否认棚改货币化“推高房价”：要因地制宜 不是取消】住建部表示，这次国务院常务会议要求是，针对库存比较少、房价上涨压力比较大的城市调整优惠政策，目的是根据不同城市的住房发展状况和水平，“精准施策、因城施策”。这次不是取消货币化安置方式，而是因地制宜调整货币化安置的鼓励政策。因地制宜的棚改货币化安置政策，对稳定三四线城市的地价、房价和市场预期会起到积极的作用。 （第一财经）,
2018/10/11 19:05,【*ST尤夫：起诉中铁中宇返还4900万元商业承兑汇票】*ST尤夫10月11日晚间公告，因商业纠纷，公司向中铁中宇（山东）能源有限公司及第三人江苏金票通投资管理有限公司提起诉讼，请求法院判令中铁中宇立即返还公司出具的49张商业承兑汇票，每张面值100万元。该案已获浙江省湖州市南浔区人民法院立案受理。,
2018/10/11 19:04,离岸人民币兑美元升破6.92关口，日内涨逾70点，报6.9172。,
