news_type,industry,product,provider,provider_location,buyer_location,bill,行业,buyer,category
第一类新闻,材料,空,南方科技大学,中游,中游,空,Industry: Materials,豪鹏科技,Materials
第一类新闻,新能源车型零部件,赛力斯,铭科精技,中游,空,空。,Industry: Industrials.,中游,Industrials
第一类新闻,AR设备,空,立讯精密,中游,中游,空,Industry: IT.,苹果,IT
第一类新闻,航空测量,空,中海达,空,空,空,Industry: Industrials,大疆,Industrials
第一类新闻,基因编辑技术,空,莫德纳公司,中游,中游,空,Industry: HealthCare.,Life Edit,HealthCare
第一类新闻,天然气,空,中国石化天然气有限责任公司,上游,下游,空,Industry: Energy,国新能源,Energy
第一类新闻,钙钛矿,空,"中自科技,,,空,,,空",空,空,空,Industry: Materials,"上游,,空,,空",Materials
第一类新闻,跨境电商,空,优壹电商,中游,下游,空,Industry:IT.,拼多多,IT
第一类新闻,电力,空,宝新能源,上游,中游,空,Industry: Energy,广东陆丰甲湖湾电厂,Energy
第一类新闻,新能源汽车零部件,空,贝斯特,"中游,,,空",空,空,Industry: Industrials,众多知名企业,Industrials
第一类新闻,建材,瓦线,空,空,空,空,Industry: Materials,京山轻机,Materials
第一类新闻,免热合金材料,空,顺博合金,中游,空,空。,Industry:Materials,少数重点客户,Materials
第一类新闻,电机,空,江苏机电公司,"下游,下游",空,空。,Industry: Industrials,"西门子传动技术（上海）公司,中科航空动力（株洲）公司",Industrials
第一类新闻,电子元器件,空,多家晶圆厂商,中游,下游,空,Industry: IT,博通集成,IT
第一类新闻,车载毫米波雷达和激光雷达应用产品,空,中京电子,中游,下游,空,Industry: Industrials.,相关客户,Industrials
第一类新闻,储能设备,消防设备,威海广泰,中游,中游,空。,Industry: Energy.,客户,Energy
第一类新闻,高效组件,通威,Energy 3000 Solar GmbH,下游,空,1GW,Industry: IT,上游,IT
第一类新闻,太阳能电池技术,钙钛矿电池技术,"纤纳光电,,,亚玛顿",空,空,空,Industry: Energy,中游,Energy
第一类新闻,太阳能电池技术,钙钛矿电池技术,"纤纳光电,,,亚玛顿",空,空,空,Industry: Energy,上游,Energy
第一类新闻,蓝牙TPMS,空,特斯拉,中游,中游,空,Industry: IT,国内新能源整车厂,IT
第一类新闻,生鲜,菜品,空,空,空,空,Industry: CD (Consumer Discretionary),大商超事业群,CD
第一类新闻,百万机组,空,江苏国信,中游,下游,空,Industry: Energy,射阳港,Energy
第一类新闻,电子元器件,屏幕,天马微电子,上游,下游,空,Industry: IT,荣耀Magic5,IT
第一类新闻,太阳能光伏产业,无银HJT太阳能电池,中国电科2所,中游,下游,空,Industry: Energy,安徽阜阳市委,Energy
第一类新闻,渔业水产养殖,空,佛照科技,中游,中游,空,Industry: Materials.,中国农机院,Materials
第一类新闻,激光放映系统,RGB,瑞丰光电,上游,下游,空,Industry: IT.,万达,IT
第一类新闻,混合现实,空,三星电子,中游,中游,空。,Industry: IT,Alphabet旗下谷歌,IT
第一类新闻,轨交,空,上海地铁,中游,中游,空,Industry: Industrials,苏州地铁,Industrials
第一类新闻,新能源汽车废旧电池回收处理,旺能城矿科技有限公司,安徽巡鹰新能源集团有限公司,下游,空,空。,Industry: Materials.,下游,Materials
第一类新闻,光伏组件,通威集团,Minlea,中游,空,100MW。,Industry: Energy,上游,Energy
第一类新闻,电池材料,电芯,空,空,上游,空,Industry: Materials.,南都电源,Materials
第一类新闻,行业信息化,空,科大国创,中游,上游,空,Industry: IT,京东科技,IT
第一类新闻,数字孪生,空,科大国创,中游,上游,空,Industry: IT.,北京五一视界,IT
第一类新闻,5G标准,空,荣耀,中游,上游,空,Industry: Telecom,华为,Telecom
第一类新闻,药物,柏腾®BA9DCB,空,空,空,空,Industry: HealthCare,蓝帆医疗,HealthCare
第一类新闻,航空航天,空,中国商飞,下游,上游,空,Industry: Industrials,北航大,Industrials
第一类新闻,能源,核电,浙能电力,下游,上游,空,Industry: Energy,中广核,Energy
第一类新闻,散货船,空,浙银金融租赁,中游,下游,空,Industry: Industrials.,瑞易联合航运资产管理有限公司,Industrials
第一类新闻,太阳能瓦片玻璃及储能产品,亚玛顿,特斯拉,上游,空,空。,Industry: Energy.,中游,Energy
第一类新闻,PCB光刻胶,空,广信材料,上游,下游,空,Industry: Materials,PCB企业,Materials
第一类新闻,磁钢,空,横店东磁,中游,下游,空,Industry: Materials.,部分新能源汽车生产企业,Materials
第一类新闻,锂矿,锂精粉,李家沟锂矿,下游,中游,空,Industry: Materials,雅化集团,Materials
第一类新闻,磁钢,空,横店东磁,上游,下游,空,Industry: Materials.,部分新能源汽车生产企业,Materials
第一类新闻,半导体,空,索尼集团,中游,中游,空,Industry: IT,三星电子,IT
第一类新闻,光连接产品及综合布线服务,空,特发信息,中游,上游,空,Industry: IT,字节,IT
第一类新闻,光连接产品及综合布线服务,空,特发信息,中游,上游,空,Industry: IT,百度,IT
第一类新闻,光连接产品及综合布线服务,空,特发信息,中游,上游,空,Industry: IT,阿里,IT
第一类新闻,光连接产品及综合布线服务,空,特发信息,中游,上游,空,Industry: IT,华为,IT
第一类新闻,涂胶显影机,空,芯源微,下游,上游,空,Industry: Industrials,客户,Industrials
第一类新闻,财务资金,空,冀中能源,中游,上游,空,Industry: Financials.,河北京冀工贸,Financials
第一类新闻,电子商贸直播,空,上海翡翠东方传播(TVBC),上游,下游,千万港元。,Industry: IT.,淘宝,IT
第一类新闻,发动机,V6发动机,阿尔特,中游,上游,空,Industry: Industrials,北汽BJ80,Industrials
第一类新闻,黄酒,古越龙山,空,空,空,,Industry: Materials.,中游,Materials
第一类新闻,智能网联,空,高新兴,中游,中游,空,Industry: IT,联宝科技,IT
第一类新闻,智能网联,空,高新兴,中游,中游,空。,Industry: IT,联宝科技,IT
第一类新闻,金融科技,文心一言,百度,上游,中游,空,Industry: IT,凌志软件,IT
第一类新闻,车载端软硬件,空,中海达,未说明,未说明,空,Industry: Information Technology (IT),小鹏汽车,IT
第一类新闻,车载端软硬件,空,中海达,未说明,未说明,空,Industry: Information Technology (IT),上汽集团,IT
第一类新闻,车载端软硬件,空,中海达,未说明,未说明,空,Industry: Information Technology (IT),长城汽车,IT
第一类新闻,车载端软硬件,空,中海达,未说明,未说明,空,Industry: Information Technology (IT),一汽红旗,IT
第一类新闻,眼科,准分子激光气,凯美特气公司,下游,上游,空,Industry: HealthCare,国内某知名眼科医院,HealthCare
第一类新闻,EPC总承包,空,节能铁汉公司,中游,下游,1.01亿元。,Industry: Industrials,湖北省黄冈市,Industrials
第一类新闻,自然语言处理,GPT-3,微软Azure,供货公司产业链位置,收货公司产业链位置,空,Industry: IT,万科,IT
第一类新闻,光伏发电,空,节能国祯,"上游,,,上游",空,空。,Industry: Energy,亳州南部新区污水厂,Energy
第一类新闻,光伏发电,空,节能国祯,"上游,,,上游",空,空。,Industry: Energy,城南污水厂,Energy
第一类新闻,炼化,空,中国港湾,中游,中游,空。,Industry: Materials,中国寰球,Materials
第一类新闻,液冷系统,浸没式液冷产品,依米康,"中游,,,下游",上半年,空,Industry: Industrials,重要战略客户,Industrials
第一类新闻,电子纸,空,合力泰,中游,下游,空,Industry:IT,下游终端客户,IT
第一类新闻,云计算,空,汇金科技,中游,中游,空,Industry: IT,百度文心一言,IT
第一类新闻,矿业,空,上海聚锦归,中游,下游,3.15亿元,Industry: Materials,新余赣锋矿业,Materials
第一类新闻,铁矿石,空,新疆宝地矿业,产业链位置未知,产业链下游,空,Industry: Materials,新疆八一钢铁公司,Materials
第一类新闻,铁矿石,空,新疆宝地矿业,产业链位置未知,产业链下游,空,Industry: Materials,首钢伊犁钢铁公司,Materials
第一类新闻,铁矿石,空,新疆宝地矿业,产业链位置未知,产业链下游,空,Industry: Materials,甘肃酒钢集团宏兴钢铁公司,Materials
第一类新闻,汽车电子,空,雅创电子,中游,下游,空,Industry: Industrials,特斯拉,Industrials
第一类新闻,高温气体传感器,四方光电,国内外主机厂,上游,空,,Industry: Industrials,下游,Industrials
第一类新闻,氧气传感器,四方光电,前装市场,空,空,,Industry: Industrials.,上游,Industrials
第一类新闻,工程检测,空,合诚检测公司,中游,中游,空。,Industry: Industrials,临沧检测公司,Industrials
第一类新闻,法律服务,空,中国律师事务所,中游,中游,空,Industry: Financials.,外国律师事务所,Financials
第一类新闻,无线网络,XR业务,中国移动,中游,中游,空,Industry: Telecom,中兴通讯,Telecom
第一类新闻,连接器壳体,空,长源东谷,下游,上游,空,Industry: Industrials.,某知名新能源汽车客户,Industrials
第一类新闻,储能,空,利元亨,上游,下游,空,Industry: Energy,国内知名储能企业,Energy
第一类新闻,新能源智能装备,空,利元亨,中游,下游,空,Industry: Industrials.,英、法分公司,Industrials
第一类新闻,车载智能座舱产品,闻泰科技,头部智能汽车客户,上游,空,空,Industry: IT,中游,IT
第一类新闻,云游戏,空,微软,中游,中游,空,Industry: IT,Boosteroid,IT
第一类新闻,注塑机,空,伊之密,中游,下游,空,Industry: Industrials.,客户,Industrials
第一类新闻,通信业务,空,中达安,供应商,下游,3.94亿元,Industry: Telecom,中国移动通信集团有限公司下的19家分子公司,Telecom
第一类新闻,锂电池,空,宁波方正,中游,下游,空,Industry: Materials,鹰潭高新技术产业开发区管理委员会,Materials
第一类新闻,工程机械,空,空,上游,中游,空,Industry: Industrials,主机厂,Industrials
第一类新闻,无人驾驶出租车,日产聆风,文远知行 WeRide,空,中游,空,Industry: IT,日产出行服务有限公司,IT
第一类新闻,网络安全,通用安全产品和服务,山石网科,中游,中游,空,Industry: IT,三六零,IT
第一类新闻,网络营销,空,宇禾文化传媒有限公司,上游,中游,空,Industry: IT,亚润进网络科技有限公司,IT
第一类新闻,原材料,空,华塑科技,中游,中游,空,Industry: Materials,代理,Materials
第一类新闻,电子元器件,单晶硅片,空,空,空,空,Industry: Information Technology (IT),中晶科技,IT
第一类新闻,人工智能,空,竹间智能公司,"中游,中游",空,空。,Industry: IT,"中科曙光公司,智谱AI公司",IT
第一类新闻,科技服务,空,元隆雅图,中游,中游,空,Industry: IT,百度,IT
第一类新闻,网络设备,GreenEngine,中兴通讯,中游产业链,下游产业链,空,Industry: IT,中国移动,IT
第一类新闻,半导体,空,三星电子,中游,下游,空,Industry: IT,现代汽车,IT
第一类新闻,城乡供水,空,甘肃省水利水电勘测设计研究院有限责任公司,中游,中游,8419万元。,Industry: Utilities,阿克塞县生态保护,IT
第一类新闻,高效运算（HPC）系统,空,工业富联,供应链中游,下游,空,Industry: IT,ChatGPT,IT
第一类新闻,新能源,空,西子洁能,下游,中游,空。,Industry: Energy,玫克生储能,Energy
第一类新闻,功能性器件,空,智动力公司,中游,下游,空,Industry: Industrials,华为公司,Industrials
第一类新闻,高效运算HPC系统,空,工业富联,上游,下游,空。,Industry: Information Technology (IT),ChatGPT,IT
第一类新闻,手机芯片,OLED手机芯片ICNA3512,"集创北方,,,终端客户",空,空,空。,Industry: IT.,中游,IT
第一类新闻,手机芯片,OLED手机芯片ICNA3512,"集创北方,,,终端客户",空,空,空。,Industry: IT.,下游,IT
第一类新闻,个人小包,空,台湾,上游,下游,空,Industry: Materials.,福建,Materials
第一类新闻,无线通信,5G基站收发信主板产品,崇达技术,中游,上游,空,Industry: Telecom,中兴,Telecom
第一类新闻,电子信息设备,空,金智科技,中游,下游,3063.95万元,Industry: IT,东南大学,IT
第一类新闻,智能化设备,空,金智科技,中游,下游,3063.95万元,Industry: Industrials,江苏高淳经济开发区教育发展中心,Industrials
第一类新闻,电线电缆,久盛电气,保利发展控股集团,上游,空,空,Industry: Industrials,下游,Industrials
第一类新闻,医疗设备,人工智能平台,美敦力,中游,中游,空。,Industry: HealthCare.,英伟达,HealthCare
第一类新闻,污水处理设备,空,天源环保,中游,下游,4500万元。,Industry: Industrials,江西建工轨道建设有限公司,Industrials
第一类新闻,中医药,空,博济医药,中游,上游,空。,Industry:HealthCare,盘龙药业,HealthCare
第一类新闻,房地产,SenseMARS原境空间,商汤科技,中游,下游,空,Industry: RealEstate,中原地产,RealEstate
第一类新闻,传感器,空,四方光电,中游,下游,2.32亿元（含税）,Industry: Industrials.,欧洲著名主机厂,Industrials
第一类新闻,抗流感创新药,速福达,罗氏制药中国,中游,下游,空,Industry: HealthCare.,华润医药商业集团,HealthCare
第一类新闻,预制菜,空,龙大美食,中游,中游,空。,Industry: Materials.,鲁商集团,Materials
第一类新闻,终端产品,空,亿联网络,下游,中游,空,Industry: Industrials,微软,Industrials
第一类新闻,光伏发电,空,华曜新能源,中游,下游,630万元,Industry: Energy.,力合环保,Energy
第一类新闻,柔性AMOLED屏幕,空,"维信诺,,,京东方",空,空,空,Industry: IT.,上游,IT
第一类新闻,柔性AMOLED屏幕,空,"维信诺,,,京东方",空,空,空,Industry: IT.,上游,IT
第一类新闻,数字孪生技术,"虚拟主持人N小黑,N小白",博瑞传播,中游,中游,空,Industry: Industrials,成都每经传媒有限公司,Industrials
第一类新闻,接入产品,特发信息公司,华为公司,下游,空,空。,Industry: IT,中游,IT
第一类新闻,细胞治疗生产工艺,空,星奕昂,中游,中游,空,Industry: Healthcare.,东富龙,HealthCare
第一类新闻,汽车制造,空,吉利控股集团,中游,中游,空,Industry: Industrials,江西省,Industrials
第一类新闻,新能源电池,空,多氟多,"中游公司,,,中游公司,,,中游公司","上游公司,,,上游公司,,,上游公司",50-60亿元。,Industry: Materials,五菱,Materials
