news_type,industry,product,provider,provider_location,buyer_location,bill,行业,buyer,category
第一类新闻,蓝牙TPMS,,特斯拉,中游,中游,,Industry: IT,国内新能源整车厂,IT
第一类新闻,生鲜,菜品,,,,,Industry: CD (Consumer Discretionary),大商超事业群,CD
第一类新闻,百万机组,,江苏国信,中游,下游,,Industry: Energy,射阳港,Energy
第一类新闻,电子元器件,屏幕,天马微电子,上游,下游,,Industry: IT,荣耀,IT
第一类新闻,太阳能光伏产业,无银HJT太阳能电池,中国电科2所,中游,下游,,Industry: Energy,安徽阜阳市委,Energy
第一类新闻,渔业水产养殖,,佛照科技,中游,中游,,Industry: Materials.,中国农机院,Materials
第一类新闻,激光放映系统,RGB,瑞丰光电,上游,下游,,Industry: IT.,万达,IT
第一类新闻,混合现实,,三星,中游,中游,空。,Industry: IT,Alphabet旗下谷歌,IT
第一类新闻,轨交,,上海地铁,中游,中游,,Industry: Industrials,苏州地铁,Industrials
第一类新闻,新能源汽车废旧电池回收处理,旺能城矿科技有限公司,安徽巡鹰新能源集团有限公司,下游,,空。,Industry: Materials.,,Materials
第一类新闻,光伏组件,通威集团,Minlea,中游,,100MW。,Industry: Energy,,Energy
第一类新闻,电池材料,电芯,,,上游,,Industry: Materials.,南都电源,Materials
第一类新闻,行业信息化,,科大国创,中游,上游,,Industry: IT,京东,IT
第一类新闻,数字孪生,,科大国创,中游,上游,,Industry: IT.,北京五一视界,IT
第一类新闻,5G标准,,荣耀,中游,上游,,Industry: Telecom,中兴,Telecom
第一类新闻,药物,柏腾®BA9DCB,,,,,Industry: HealthCare,蓝帆医疗,HealthCare
第一类新闻,航空航天,,中国商飞,下游,上游,,Industry: Industrials,北航大,Industrials
第一类新闻,能源,核电,浙能电力,下游,上游,,Industry: Energy,阿里,Energy
第一类新闻,散货船,,浙银金融租赁,中游,下游,,Industry: Industrials.,瑞易联合航运资产管理有限公司,Industrials
第一类新闻,太阳能瓦片玻璃及储能产品,亚玛顿,特斯拉,上游,,空。,Industry: Energy.,,Energy
第一类新闻,PCB光刻胶,,广信材料,上游,下游,,Industry: Materials,PCB企业,Materials
第一类新闻,磁钢,,横店东磁,中游,下游,,Industry: Materials.,部分新能源汽车生产企业,Materials
第一类新闻,锂矿,锂精粉,李家沟锂矿,下游,中游,,Industry: Materials,雅化集团,Materials
第一类新闻,磁钢,,横店东磁,上游,下游,,Industry: Materials.,部分新能源汽车生产企业,Materials
第一类新闻,半导体,,索尼集团,中游,中游,,Industry: IT,三星,IT
第一类新闻,光连接产品及综合布线服务,,特发信息,中游,上游,,Industry: IT,字节,IT
第一类新闻,光连接产品及综合布线服务,,特发信息,中游,上游,,Industry: IT,百度,IT
第一类新闻,光连接产品及综合布线服务,,特发信息,中游,上游,,Industry: IT,阿里,IT
第一类新闻,光连接产品及综合布线服务,,特发信息,中游,上游,,Industry: IT,中兴,IT
第一类新闻,涂胶显影机,,芯源微,下游,上游,,Industry: Industrials,,Industrials
第一类新闻,财务资金,,冀中能源,中游,上游,,Industry: Financials.,河北京冀工贸,Financials
第一类新闻,电子商贸直播,,上海翡翠东方传播(TVBC),上游,下游,千万港元。,Industry: IT.,淘宝,IT
第一类新闻,发动机,V6发动机,阿尔特,中游,上游,,Industry: Industrials,北汽,Industrials
第一类新闻,智能网联,,高新兴,中游,中游,,Industry: IT,联宝科技,IT
第一类新闻,智能网联,,高新兴,中游,中游,空。,Industry: IT,联宝科技,IT
第一类新闻,金融科技,文心一言,百度,上游,中游,,Industry: IT,凌志软件,IT
第一类新闻,车载端软硬件,,中海达,未说明,未说明,,Industry: Information Technology (IT),小鹏,IT
第一类新闻,车载端软硬件,,中海达,未说明,未说明,,Industry: Information Technology (IT),上汽,IT
第一类新闻,车载端软硬件,,中海达,未说明,未说明,,Industry: Information Technology (IT),长城,IT
第一类新闻,车载端软硬件,,中海达,未说明,未说明,,Industry: Information Technology (IT),一汽,IT
第一类新闻,眼科,准分子激光气,凯美特气公司,下游,上游,,Industry: HealthCare,国内某知名眼科医院,HealthCare
第一类新闻,EPC总承包,,节能铁汉,中游,下游,1.01亿元。,Industry: Industrials,湖北省黄冈市,Industrials
第一类新闻,自然语言处理,GPT-3,微软,供货公司产业链位置,收货公司产业链位置,,Industry: IT,万科,IT
第一类新闻,光伏发电,,节能国祯,"上游,,,上游",,空。,Industry: Energy,亳州南部新区污水厂,Energy
第一类新闻,光伏发电,,节能国祯,"上游,,,上游",,空。,Industry: Energy,城南污水厂,Energy
第一类新闻,炼化,,中国港湾,中游,中游,空。,Industry: Materials,中国寰球,Materials
第一类新闻,液冷系统,浸没式液冷产品,依米康,"中游,,,下游",上半年,,Industry: Industrials,战略客户,Industrials
第一类新闻,电子纸,,合力泰,中游,下游,,Industry:IT,终端客户,IT
第一类新闻,云计算,,汇金科技,中游,中游,,Industry: IT,百度,IT
第一类新闻,矿业,,上海聚锦归,中游,下游,3.15亿元,Industry: Materials,新余赣锋矿业,Materials
第一类新闻,铁矿石,,新疆宝地矿业,产业链位置未知,产业链下游,,Industry: Materials,新疆八一钢铁公司,Materials
第一类新闻,铁矿石,,新疆宝地矿业,产业链位置未知,产业链下游,,Industry: Materials,首钢伊犁钢铁公司,Materials
第一类新闻,铁矿石,,新疆宝地矿业,产业链位置未知,产业链下游,,Industry: Materials,甘肃酒钢集团宏兴钢铁公司,Materials
第一类新闻,汽车电子,,雅创电子,中游,下游,,Industry: Industrials,特斯拉,Industrials
第一类新闻,工程检测,,合诚检测公司,中游,中游,空。,Industry: Industrials,临沧检测公司,Industrials
第一类新闻,法律服务,,中国律师事务所,中游,中游,,Industry: Financials.,外国律师事务所,Financials
第一类新闻,无线网络,XR业务,中国移动,中游,中游,,Industry: Telecom,中兴,Telecom
第一类新闻,连接器壳体,,长源东谷,下游,上游,,Industry: Industrials.,某知名新能源汽车客户,Industrials
第一类新闻,储能,,利元亨,上游,下游,,Industry: Energy,国内知名储能企业,Energy
第一类新闻,新能源智能装备,,利元亨,中游,下游,,Industry: Industrials.,英、法分公司,Industrials
第一类新闻,车载智能座舱产品,闻泰科技,头部智能汽车客户,上游,,,Industry: IT,,IT
第一类新闻,云游戏,,微软,中游,中游,,Industry: IT,Boosteroid,IT
第一类新闻,注塑机,,伊之密,中游,下游,,Industry: Industrials.,,Industrials
第一类新闻,通信业务,,中达安,,下游,3.94亿元,Industry: Telecom,中国移动,Telecom
第一类新闻,锂电池,,宁波方正,中游,下游,,Industry: Materials,鹰潭高新技术产业开发区管理委员会,Materials
第一类新闻,工程机械,,,上游,中游,,Industry: Industrials,,Industrials
第一类新闻,无人驾驶出租车,日产聆风,文远知行 WeRide,,中游,,Industry: IT,日产,IT
第一类新闻,网络安全,通用安全产品和服务,山石网科,中游,中游,,Industry: IT,三六零,IT
第一类新闻,网络营销,,宇禾文化传媒有限公司,上游,中游,,Industry: IT,亚润进网络科技有限公司,IT
第一类新闻,原材料,,华塑科技,中游,中游,,Industry: Materials,,Materials
第一类新闻,电子元器件,单晶硅片,,,,,Industry: Information Technology (IT),晶科,IT
第一类新闻,人工智能,,竹间智能公司,"中游,中游",,空。,Industry: IT,"中科曙光公司,智谱AI公司",IT
第一类新闻,科技服务,,元隆雅图,中游,中游,,Industry: IT,百度,IT
第一类新闻,网络设备,GreenEngine,中兴,中游产业链,下游产业链,,Industry: IT,中国移动,IT
第一类新闻,半导体,,三星,中游,下游,,Industry: IT,现代汽车,IT
第一类新闻,城乡供水,,甘肃省水利水电勘测设计研究院有限责任公司,中游,中游,8419万元。,Industry: Utilities,阿克塞县生态保护,IT
第一类新闻,高效运算（HPC）系统,,工业富联,供应链中游,下游,,Industry: IT,ChatGPT,IT
第一类新闻,新能源,,西子洁能,下游,中游,空。,Industry: Energy,玫克生储能,Energy
第一类新闻,功能性器件,,智动力公司,中游,下游,,Industry: Industrials,中兴,Industrials
第一类新闻,高效运算HPC系统,,工业富联,上游,下游,空。,Industry: Information Technology (IT),ChatGPT,IT
第一类新闻,手机芯片,OLED手机芯片ICNA3512,"集创北方,,,终端客户",,,空。,Industry: IT.,,IT
第一类新闻,手机芯片,OLED手机芯片ICNA3512,"集创北方,,,终端客户",,,空。,Industry: IT.,,IT
第一类新闻,个人小包,,,上游,下游,,Industry: Materials.,,Materials
第一类新闻,无线通信,5G基站收发信主板产品,崇达技术,中游,上游,,Industry: Telecom,中兴,Telecom
第一类新闻,电子信息设备,,金智科技,中游,下游,3063.95万元,Industry: IT,东南大学,IT
第一类新闻,智能化设备,,金智科技,中游,下游,3063.95万元,Industry: Industrials,江苏高淳经济开发区教育发展中心,Industrials
第一类新闻,电线电缆,久盛电气,保利发展控股集团,上游,,,Industry: Industrials,,Industrials
第一类新闻,医疗设备,人工智能平台,美敦力,中游,中游,空。,Industry: HealthCare.,英伟达,HealthCare
第一类新闻,污水处理设备,,天源环保,中游,下游,4500万元。,Industry: Industrials,江西建工轨道建设有限公司,Industrials
第一类新闻,中医药,,博济医药,中游,上游,空。,Industry:HealthCare,盘龙药业,HealthCare
第一类新闻,房地产,SenseMARS原境空间,商汤科技,中游,下游,,Industry: RealEstate,中原地产,RealEstate
第一类新闻,传感器,,四方光电,中游,下游,2.32亿元（含税）,Industry: Industrials.,欧洲著名主机厂,Industrials
第一类新闻,抗流感创新药,速福达,罗氏制药中国,中游,下游,,Industry: HealthCare.,华润,HealthCare
第一类新闻,预制菜,,龙大美食,中游,中游,空。,Industry: Materials.,鲁商集团,Materials
第一类新闻,终端产品,,亿联网络,下游,中游,,Industry: Industrials,微软,Industrials
第一类新闻,光伏发电,,华曜新能源,中游,下游,630万元,Industry: Energy.,力合环保,Energy
第一类新闻,柔性AMOLED屏幕,,"维信诺,,,京东方",,,,Industry: IT.,,IT
第一类新闻,柔性AMOLED屏幕,,"维信诺,,,京东方",,,,Industry: IT.,,IT
第一类新闻,数字孪生技术,"虚拟主持人N小黑,N小白",博瑞传播,中游,中游,,Industry: Industrials,成都每经传媒有限公司,Industrials
第一类新闻,接入产品,特发信息公司,中兴,下游,,空。,Industry: IT,,IT
第一类新闻,细胞治疗生产工艺,,星奕昂,中游,中游,,Industry: Healthcare.,东富龙,HealthCare
第一类新闻,汽车制造,,吉利,中游,中游,,Industry: Industrials,江西省,Industrials
第一类新闻,新能源电池,,多氟多,"中游公司,,,中游公司,,,中游公司","上游公司,,,上游公司,,,上游公司",50-60亿元。,Industry: Materials,上汽,Materials
第一类新闻,新能源电池,,多氟多,"中游公司,,,中游公司,,,中游公司","上游公司,,,上游公司,,,上游公司",50-60亿元。,Industry: Materials,奇瑞,Materials
第一类新闻,新能源电池,,多氟多,"中游公司,,,中游公司,,,中游公司","上游公司,,,上游公司,,,上游公司",50-60亿元。,Industry: Materials,广汽,Materials
第一类新闻,手机、平板电脑,,闻泰科技,中游,上游,4500万部,Industry: IT,三星,IT
第一类新闻,新能源热管理模块,,富临精工,中游,下游,,Industry: Energy.,主要国产自主品牌及主流新势力车企,Energy
第一类新闻,知识图谱服务,,软通动力,下游,中游,,Industry: IT,微软,IT
第一类新闻,集中式架构,,中亦科技,中游,下游,,Industry: IT,第三方运维服务商,IT
第一类新闻,现金类设备,,新北洋,中游,下游,2.27亿元。,Industry: Industrials.,中国农业银行,Industrials
第一类新闻,铁矿石,,中国矿产资源集团,"上游,中游","中游,下游",,Industry: Materials,"山东钢铁集团,山东省港口集团",Materials
第一类新闻,锂资源,,赣锋锂业,中游,中游,,Industry: Materials,锡林郭勒盟行政公署,Materials
第一类新闻,智能驾驶,,百度,中游,中游,,Industry: IT.,贵阳贵安,IT
第一类新闻,云服务,文心一言,百度,,中游,,Industry: IT,12万家企业,IT
第一类新闻,人工智能生成内容,,光环新网,上游,下游,,Industry: IT.,摩尔线程,IT
第一类新闻,手机、平板,,光弘科技,中游,上游,空。,Industry: IT,中兴,IT
第一类新闻,能源行业,,云鼎科技,中游,下游,,Industry: Energy,山能集团,Energy
第一类新闻,生物医药,特瑞普利单抗,君实生物,中游,中游,空。,Industry: HealthCare,康联达生技,HealthCare
第一类新闻,铜矿,,迈拓矿业服务(赞比亚)有限公司,中游,下游,1.67亿美元。,Industry: Materials,赞比亚孔科拉铜业有限公司,Materials
第一类新闻,人工智能,,甲骨文公司,中游,下游,空。,Industry: IT.,英伟达,IT
第一类新闻,AI智能化,,英博达,中游,上游,,Industry: IT,微软,IT
第一类新闻,钢铁,,淡水河谷,上游,下游,,Industry: Materials,河钢集团,Materials
第一类新闻,锆材料,,三祥新材,中游,上游,,Industry: Materials,宁德时代,Materials
第一类新闻,泛在智能算力服务,,腾讯,上游,下游,,Industry: IT,中国信息通信研究院,IT
第一类新闻,银行业,,山西 provinciale 联社,上游,下游,,Industry: Financials,山西农商联合银行,Financials
第一类新闻,光子产业,,陕西光电子先导院,上游,下游,,Industry: IT,创新主体,IT
第一类新闻,太阳能瓦片,,亚玛顿,上游,下游,,Industry: Energy,特斯拉,Energy
第一类新闻,水务工程,城区供水提质增效工程,武汉市水务建设工程有限公司,"上游,,,下游",下游,1.7亿元,Industry: Utilities,武汉市给排水工程设计院有限公司,IT
第一类新闻,处理器技术、显示技术和整机技术,,英特尔,中游,下游,,Industry: IT,TCL华星,IT
第一类新闻,视频彩铃,,中国移动,上游,中游,空。,Industry: Telecom,网易,Telecom
第一类新闻,园林绿化,,北新路桥,上游,中游,2.58亿元,Industry: Materials,古蔺酱香酒谷产业园区,Materials
第一类新闻,储能,,易事特,中游,中游,空。,Industry: Energy.,中兴,Energy
第一类新闻,超声波滚焊机,,骄成超声,中游,下游,,Industry:Industrials.,宁德时代,Industrials
第一类新闻,汽车,,中兴,中游,下游,,Industry: Industrials.,赛力斯,Industrials
第一类新闻,汽车,,中兴,中游,下游,,Industry: Industrials.,奇瑞,Industrials
第一类新闻,汽车,,中兴,中游,下游,,Industry: Industrials.,江淮,Industrials
第一类新闻,清洁能源装备,,上海电气,中游,下游,百亿元。,Industry: Energy.,中煤招标有限责任公司,Energy
